req_num,text,tests,guidance
9.5.1.2.1,A frequência das inspeções periódicas do direcionada.,"Examine a análise de risco direcionada. ; Examine os resultados documentados das inspeções periódicas do dispositivo. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",
9.5.1.3,"O treinamento é fornecido para o pessoal em ambientes de POI estar ciente de tentativa de adulteração ou substituição de dispositivos de POI, e inclui:","Verificar a identidade de terceiros que afirmam ser funcionários de reparos ou manutenção, antes de conceder -lhes acesso para modificar ou solucionar problemas de dispositivos. • Procedimentos para garantir que os dispositivos não sejam instalados, substituídos ou devolvidos sem verificação. • Estar ciente de comportamentos suspeitos em torno de dispositivos. • Relatar comportamento suspeito e indicações de adulteração ou substituição do dispositivo ao pessoal apropriado. • Revise os materiais de treinamento para o pessoal em ambientes POI. ; Entreviste o pessoal responsável. Monitorar e Testar as Redes Regularmente Requisito 10: Registrar e Monitorar Todo o Acesso aos Componentes do Sistema e Dados do Titular do Cartão Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado",
10.1,Processos e mecanismos para registrar e monitorar todos os acessos aos componentes do sistema e aos dados do titular do cartão são defi nidos e entendidos .,,
10.1.1,Todas as políticas e processos operacionais identificados no Requisito 10 estão: • Documentadas. • Atualizadas. • Em uso. • De conhecimento de todas as partes afetadas.,Examine a documentação. ; Entreviste o pessoal.,
10.1.2,"As funções e responsabilidades para a execução de atividades no Requisito 10 são documentadas, atribuídas e compreendidas.",Examine a documentação. ; Entreviste o pessoal responsável.,
10.2,"Os registros de auditoria são implementados para apoiar a detecção de anomalias e atividades suspeitas, e a análise forense de eventos.",,
10.2.1,Os registros de auditoria estão habilitados e ativos para todos os componentes do sistema e dados do titular do cartão.,Examine as configurações do sistema. ; Entreviste o administrador do sistema.,
10.2.1.1,Os registros de auditoria capturam todos os acessos registro de auditoria.,Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.2.1.2,"Os registros de auditoria capturam todas as ações realizadas por qualquer indivíduo com acesso administrativo, incluindo qualquer uso interativo de registro de auditoria.",Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.2.1.3,Os registros de auditoria capturam todo o acesso registro de auditoria.,Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.2.1.4,Os registros de auditoria capturam todas as registro de auditoria.,Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.2.1.5,"Os registros de auditoria capturam todas as mudanças nas credenciais de identificação e autenticação, incluindo, mas não se limitando a: • Criação de novas contas . • Elevação de privilégios. • Todas as mudanças, adições ou exclusões de contas com acesso administrativo.",Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.2.1.6,"Os registros de auditoria capturam o seguinte: • Todas as inicializações de novos registros de auditoria e • Tudo o que estiver iniciando, parando ou pausando os registros de auditoria existentes.",Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.2.1.7,Os registros de auditoria capturam toda a criação e registro de auditoria.,Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.2.2,"Os registros de auditoria registram os seguintes detalhes para cada evento auditável: • Identificação do Usuário. • Tipo de evento. • Data e hora. • Indicação de sucesso e fracasso. • Origem do evento. • Identidade ou nome dos dados afetados, componente do sistema, recurso ou serviço (por exemplo, nome e protocolo).",Entreviste o pessoal responsável. ; Examine as configurações do registro de auditoria. ; Examine os dados do registro de auditoria.,
10.3,Os registros de auditoria são protegidos contra destruição e modificações não autorizadas.,,
10.3.1,O acesso de leitura aos arquivos de registros de auditoria é limitado àqueles com uma necessidade sistema,Entreviste os administradores do sistema ; Examine as configurações e privilégios do sistema.,
10.3.2,Os arquivos de registros de auditoria são protegidos privilégios do sistema.,Examine as configurações e privilégios do sistema. ; Entreviste os administradores do sistema.,
10.3.3,"Os arquivos de registro de auditoria, incluindo aqueles para tecnologias externas, são imediatamente copiados para um(ns) servidor(es) backup ou arquivos de registro.",Examine as configurações de backup ou arquivos de registro.,
10.3.4,O monitoramento da integridade do arquivo ou mecanismos de detecção de mudança são usados em registros de auditoria para garantir que os dados de registro existentes não possam ser alterados sistema.,Examine as configurações do sistema. ; Examine os arquivos monitorados. ; Examine os resultados das atividades de monitoramento. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.4,Os registros de auditoria revisados para identificar anomalias ou atividades suspeitas.,,
10.4.1,"Os seguintes registros de auditoria são revisados pelo menos uma vez ao dia: • Todos os eventos de segurança. • Registros de todos os componentes do sistema que armazenam, processam ou transmitem CHD e/ou SAD. • Registros de todos os componentes críticos do sistema. • Registros de todos os servidores e componentes do sistema que executam funções de segurança (por exemplo, controles de segurança de rede, sistemas de detecção de intrusão/sistemas de prevenção de intrusão (IDS/IPS), servidores de procedimentos de segurança.",Examine as políticas e procedimentos de segurança. ; Observe os processos. ; Entreviste o pessoal.,
10.4.1.1,Mecanismos automatizados são usados para realizar revisões de registro de auditoria.,"Examine os mecanismos de revisão do registro. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",
10.4.2,Os registros de todos os outros componentes do sistema (aqueles não especificados no Requisito 10.4.1) são revisados periodicamente.,Examine as políticas e procedimentos de segurança. ; Examine os resultados documentados das revisões de registro. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito é aplicável a todos os outros componentes do sistema dentro do escopo não incluídos no Requisito 10.4.1. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.4.2.1,"A frequência das revisões de registro periódicas para todos os outros componentes do sistema (não definidos no Requisito 10.4.1) é definida na análise de risco alvo da entidade, que é realizada de acordo com todos os elementos especificados no Requisito",,
10.4.3,Exceções e anomalias identificadas durante o processo de revisão são abordadas.,Observe os processos. ; Entreviste o pessoal. ; Examine as políticas e procedimentos de segurança.,
10.5,O histórico do registro de auditoria é retido e está disponível para análise.,,
10.5.1,"Reter o histórico do registro e auditoria por pelo menos 12 meses, com pelo menos os três meses retenção de registros de auditoria.",Examine as políticas e procedimentos documentados de retenção de registros de auditoria. ; Examine as configurações do histórico do registro de auditoria. ; Examine os registros de auditoria. ; Entreviste o pessoal. ; Observe os processos. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.6,Os mecanismos de sincronização de tempo suportam configurações de tempo consistentes em todos os sistemas.,,
10.6.1,Os relógios e a hora do sistema são sincronizados usando a tecnologia de sincronização de tempo.,Examine os padrões de configuração do sistema. Observações de Aplicabilidade Manter a tecnologia de sincronização de tempo atualizada inclui gerenciar vulnerabilidades e corrigir a tecnologia de acordo com os Requisitos 6.3.1 e 6.3.3 do PCI DSS.,
10.6.2,"Os sistemas são configurados para o tempo correto e consistente da seguinte forma: • Um ou mais servidores de horário designados estão em uso. • Apenas o(s) servidor(es) de horário central(is) designado(s) recebe(m) o horário de fontes externas. • A hora recebida de fontes externas é baseada na Hora Atômica Internacional ou Hora Universal Coordenada (UTC). • Os servidores de horário designados aceitam atualizações de horário apenas de fontes externas específicas aceitas pelo setor. • Onde houver mais de um servidor de horário designado, os servidores de horário fazem par uns com os outros para manter o horário preciso. • Os sistemas internos recebem informações de horário apenas do(s) servidor(es) de horário hora correta.","Examine as definições de configuração do sistema para adquirir, distribuir e armazenar a hora correta.",
10.6.3,"As configurações de sincronização de tempo e os dados são protegidos da seguinte forma: • O acesso aos dados de tempo é restrito apenas ao pessoal com necessidades comerciais. • Quaisquer mudanças nas configurações de tempo em sistemas críticos são registradas, tempo.",Examine as configurações do sistema e as configurações e registros de sincronização de tempo. ; Observe os processos. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado,
10.7,"Falhas de sistemas de controle de segurança críticos são detectadas, relatadas e respondidas prontamente.",,
10.7.1,Requisito adicional apenas para prestadores de serviços.,,
10.7.2,"Falhas de sistemas de controle de segurança críticos são detectados, alertados e resolvidos prontamente, incluindo, mas não se limitando a falha dos seguintes sistemas de controle de segurança críticos: • Controles de segurança de rede. • IDS/IPS. • Mecanismos de detecção de mudança • Soluções antimalware. • Controles de acesso físico. • Controles de acesso lógico. • Mecanismos de registro de auditoria. • Controles de segmentação (se usados). • Mecanismos de revisão de registro de auditoria. • Ferramentas de teste de segurança documentados.","Examine os processos documentados. ; Observe os processos de detecção e alerta. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito se aplica a todas as entidades, incluindo prestadores de serviços, e substituirá o Requisito 10.7.1 a partir de 31 de março de 2025. Inclui dois sistemas de controle de segurança críticos adicionais, não incluídos no Requisito 10.7.1. Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementad o com Não Aplicável Não Testado Não Implementado",
10.7.3,"Falhas de quaisquer sistemas de controle de segurança críticos são respondidas imediatamente, incluindo, mas não se limitando a: • Restaurando funções de segurança. • Identificar e documentar a duração (data e hora do início ao fim) da falha de segurança. • Identificar e documentar a(s) causa(s) da falha e documentar a correção necessária. • Identificar e resolver quaisquer problemas de segurança que surgiram durante a falha. • Determinar se outras ações são necessárias como resultado da falha de segurança. • Implementar controles para evitar que a causa da falha ocorra novamente. • Retomar o monitoramento dos controles de segurança.","Examine os processos documentados. ; Entreviste o pessoal. ; Examine os registros relacionados a falhas críticas de sistemas de controle de segurança. Observações de Aplicabilidade Este requisito aplica-se apenas quando a entidade avaliada for prestadora de serviços até 31 de março de 2025, após a qual este requisito será aplicável a todas as entidades. Este é um requisito atual da v3.2.1 que se aplica apenas aos prestadores de serviços. Entretanto, este requisito é uma prática recomendada para todas as outras entidades até 31 de março de 2025, após o qual será exigido e deverá ser totalmente considerado durante uma avaliação do PCI DSS. Requisito 11: Testar a Segurança de Sistemas e Redes Regularmente Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.1,Processos e mecanismos para testar regularmente a segurança de sistemas e redes são definidos e compreendidos.,,
11.1.1,Todas as políticas e processos operacionais identificados no Requisito 11 estão: • Documentadas. • Atualizadas. • Em uso. • De conhecimento de todas as partes afetadas.,Examine a documentação. ; Entreviste o pessoal.,
11.1.2,"As funções e responsabilidades para a execução de atividades no Requisito 11 são documentadas, atribuídas e compreendidas.",Examine a documentação. ; Entreviste o pessoal responsável. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
11.2,"Os pontos de acesso wireless são identificados e monitorados, e os pontos de acesso sem fio não autorizados são apresentados.",,
11.2.1,"Os pontos de acesso wireless autorizados e não autorizados são gerenciados da seguinte forma: • A presença de pontos de acesso wireless (Wi -Fi) é testada. • Todos os pontos de acesso wireless autorizados e não autorizados são detectados e identificados. • O teste, a detecção e a identificação ocorrem pelo menos uma vez a cada três meses. • Se o monitoramento automatizado for usado, o pessoal será notificado por meio de alertas gerados.","Examine as políticas e os procedimentos. ; Examine a(s) metodologia(s) em uso e a documentação resultante. ; Entreviste o pessoal. ; Examine os resultados da avaliação wireless. ; Examine as definições de configuração. Observações de Aplicabilidade O requisito se aplica mesmo quando existe uma política que proíbe o uso de tecnologia wireless . Os métodos usados para atender a esse requisito devem ser suficientes para detectar e identificar dispositivos autorizados e não autorizados, incluindo dispositivos não autorizados conectados a dispositivos que são autorizados.",
11.2.2,"Um inventário de pontos de acesso wireless autorizados é mantido, incluindo uma justificativa Implementado",Examine a documentação. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
11.3,"Vulnerabilidades externas e internas são regularmente identificadas, priorizadas e tratadas.",,
11.3.1,"As varreduras de vulnerabilidade interna são realizadas da seguinte forma: • Pelo menos uma vez a cada três meses. • Vulnerabilidades que são ou de alto risco ou críticas (de acordo com as classificações de risco de vulnerabilidade da entidade definidas no Requisito 6.3.1) são resolvidas. • Novas varreduras são realizadas para confirmar que todas as vulnerabilidades críticas e de alto risco, (conforme observado acima) foram • A ferramenta de varredura é mantida atualizada com as informações mais recentes sobre vulnerabilidades. • As varreduras são realizadas por pessoal qualificado e existe independência organizacional de varredura interna.","Examine os resultados do relatório de varredura interna. ; Examine as configurações da ferramenta de varredura. ; Entreviste o pessoal responsável. Observações de Aplicabilidade Não é necessário usar um QSA ou ASV para realizar varreduras de vulnerabilidade interna. Varreduras de vulnerabilidade interna podem ser realizadas por equipe interna qualificada que é razoavelmente independente do(s) componente(s) do sistema que está sendo varrido (por exemplo, um administrador de rede não deve ser responsável pela varredura da rede), ou uma entidade pode escolher ter vulnerabilidade interna varreduras realizadas por uma empresa especializada em varredura de vulnerabilidades. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.3.1.1,"Todas as outras vulnerabilidades aplicáveis (aquelas não classificadas como vulnerabilidades de alto risco ou crítica de acordo com as classificações de risco de vulnerabilidade da entidade definidas no Requisito 6.3.1) são gerenciadas da seguinte forma: • Abordado com base no risco definido na análise de risco alvo da entidade, que é realizada de acordo com todos os elementos especificados no Requisito 12.3.1. • Novas varreduras são realizadas conforme necessário.","Examine a análise de risco direcionada. ; Entreviste o pessoal responsável. ; Examine os resultados do relatório de varredura interna ou outra documentação. Observações de Aplicabilidade O prazo para abordar vulnerabilidades de risco mais baixo está sujeito aos resultados de uma análise de risco de acordo com o Requisito 12.3.1 que inclui a identificação (mínima) dos ativos sendo protegidos, ameaças e probabilidade e/ou impacto de uma amea ça sendo realizada. Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.3.1.2,Varreduras de vulnerabilidade interna são realizadas por meio de varredura autenticada da seguinte forma: • Os sistemas que não aceitam credenciais para varredura autenticada são documentados.,"Examine a documentação. ; Examine as configurações da ferramenta de varredura. ; Examine os resultados do relatório de varredura. ; Entreviste o pessoal. ; Examine as contas usadas para varredura autenticada. • Privilégios suficientes são usados para os sistemas que aceitam credenciais para varredura. • Se as contas usadas para varredura autenticada puderem ser usadas para login interativo, elas serão gerenciadas de acordo com o Requisito 8.2.2. Observações de Aplicabilidade As ferramentas de varreduras autenticadas podem ser baseadas em host ou em rede. Privilégios ”suficientes são aqueles necessários para acessar os recursos do sistema de forma que uma varredura completa possa ser realizada para detectar vulnerabilidades conhecidas. Este requisito não se aplica a componentes do sistema que não podem aceitar credenciais para varredura. Exemplos de sistemas que podem não aceitar credenciais para varredura incluem alguns dispositivos de rede e segurança, mainframes e contêineres Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.3.1.3,As varreduras de vulnerabilidades internas são executadas após qualquer mudança significativa da seguinte forma: • Vulnerabilidades que são ou de alto risco ou críticas (de acordo com as classificações de risco de vulnerabilidade da entidade definidas no Requisito 6.3.1) são resolvidas. • Novas varreduras são realizadas conforme necessário. • As varreduras são realizadas por pessoal qualificado e existe independência organizacional do testador (não é necessário ser um QSA ou ASV).,Examine a documentação de controle de mudanças. ; Entreviste o pessoal. ; Examine a varredura interna e o relatório de nova varredura conforme aplicável. ; Entreviste o pessoal. Observações de Aplicabilidade A varredura de vulnerabilidade interna autenticada de acordo com o Requisito 11.3.1.2 não é necessária para varreduras realizadas após mudanças significativas. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
11.3.2,"As varreduras de vulnerabilidade externa são realizadas da seguinte forma: • Pelo menos uma vez a cada três meses. • Por um Fornecedor de Varredura Aprovado do PCI SSC (ASV). • As vulnerabilidades foram resolvidas e os requisitos do Guia do Programa ASV para uma varredura de aprovação foram atendidos. • As novas varreduras são realizadas conforme necessário para confirmar que as vulnerabilidades foram resolvidas de acordo com os requisitos do Guia do Programa ASV para ASV. Observações de Aplicabilidade Para avaliação inicial com o PCI DSS em relação a este requisito, não é necessário que quatro varreduras aprovadas sejam concluídas dentro de 12 meses se o assessor verificar: 1) o resultado da varredura mais recente foi uma varredura de aprovação, 2) a entidade documentou políticas e procedimentos que exigem varredura pelo menos uma vez a cada três meses e 3) as vulnerabilidades observadas nos resultados da varredura foram corr igidas conforme mostrado em uma(umas) nova(s) varredura(s). No entanto, nos anos subsequentes após a avaliação inicial do PCI DSS, as varreduras devem ter ocorrido pelo menos a cada três meses. As ferramentas de varredura ASV podem varrer uma vasta gama de tipos e topologias de rede. Quaisquer especificações sobre o ambiente de destino (por exemplo, balanceadores de carga, prestadores terceirizados, ISPs, configurações específicas, protocolos em uso, interferência de varredura) devem ser resolvidas entre o ASV e o cliente de varredura. Consulte o Guia do Programa ASV publicado no site PCI SSC para verificar as responsabilidades do cliente, a preparação da varredura, etc. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não",Examine os relatórios de varredura ASV.,
11.3.2.1,As varreduras de vulnerabilidades externas são executadas após qualquer mudança significativa da seguinte forma: • Vulnerabilidades com pontuação de 4.0 ou superior pelo CVSS são resolvidas. • Novas varreduras são realizadas conforme necessário. • As varreduras são realizadas por pessoal qualificado e existe independência organizacional do testador (não é necessário ser um QSA ou ASV).,"Examine a documentação de controle de mudanças. ; Entreviste o pessoal. ; Examine a varredura externa e, conforme aplicável, os relatórios de nova varredura. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.4,Testes de penetração externos e internos são realizados regularmente e vulnerabilidades exploráveis e fragilidades de segurança são corrigidas.,,
11.4.1,"Uma metodologia de teste de penetração é definida, documentada e implementada pela entidade e inclui: • Abordagens de teste de penetração aceitas pela indústria. • Cobertura para todo o perímetro CDE e sistemas críticos. • Testando dentro e fora da rede. • Teste para validar qualquer segmentação e controles de redução de escopo. • Teste de penetração na camada de aplicativo para identificar, no mínimo, as vulnerabilidades listadas no Requisito 6.2.4. • Testes de penetração na camada de rede que abrangem todos os componentes que suportam funções de rede, bem como sistemas operacionais. • Revisão e consideração de ameaças e vulnerabilidades experimentadas nos últimos 12 meses • Abordagem documentada para avaliar e abordar o risco representado por vulnerabilidades exploráveis e pontos fracos de segurança encontrados durante o teste de penetração. • Retenção dos resultados dos testes de penetração e resultados das atividades de remediação por pelo menos 12 meses.",Examine a documentação. ; Entreviste o pessoal. Observações de Aplicabilidade Testar de dentro da rede (ou “teste de penetração interna”) significa testar de dentro do CDE e no CDE de redes internas confiáveis e não confiáveis. Teste de fora da rede (ou teste de penetração “externo” significa testar o perímetro externo exposto de redes confiáveis e sistemas críticos conectados ou acessíveis a infraestruturas de rede pública. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
11.4.2,O teste de penetração interna é realizado: • De acordo com a metodologia definida pela entidade • Pelo menos uma vez a cada 12 meses. • Depois de qualquer infraestrutura significativa ou atualização ou mudança de aplicativo • Por um recurso interno qualificado ou um terceiro externo qualificado • Existe independência organizacional do testador (não é necessário ser um QSA ou ASV).,Examine o escopo do trabalho. ; Examine os resultados do teste de penetração externa mais recente. ; Entreviste o pessoal responsável.,
11.4.3,O teste de penetração externa é realizado: • De acordo com a metodologia definida pela entidade • Pelo menos uma vez a cada 12 meses. • Depois de qualquer infraestrutura significativa ou atualização ou mudança de aplicativo • Por um recurso interno qualificado ou um terceiro externo qualificado • Existe independência organizacional do testador (não é necessário ser um QSA ou ASV).,Examine o escopo do trabalho. ; Examine os resultados do teste de penetração externa mais recente. ; Entreviste o pessoal responsável.,
11.4.4,"Vulnerabilidades exploráveis e fragilidades de segurança encontradas durante o teste de penetração são corrigidas da seguinte forma: • De acordo com a avaliação da entidade do risco representado pelo problema de segurança, conforme definido no Requisito 6.3.1. • O teste de penetração é repetido para verificar as correções. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não",Examine os resultados dos testes de penetração.,
11.4.5,"Se a segmentação for usada para isolar o CDE de outras redes, os testes de penetração são realizados nos controles de segmentação da seguinte forma: • Pelo menos uma vez a cada 12 meses e após quaisquer alterações nos controles/métodos de • Abrangendo todos os controles/métodos de segmentação em uso. • De acordo com a metodologia de teste de penetração definida pela entidade. • Confirmar se os controles/métodos de segmentação são operacionais e eficazes e isolar o CDE de todos os sistemas fora do escopo. • Confirmação da eficácia de qualquer uso de isolamento para sistemas separados com diferentes níveis de segurança (consulte o Requisito 2.2.3). • Executado por um recurso interno qualificado ou um terceiro externo qualificado. • Existe independência organizacional do testador (não é necessário ser um QSA ou ASV). • Revise a metodologia de teste de penetração.",Examine os controles de segmentação. ; Examine os resultados do teste de penetração mais recente. ; Entreviste o pessoal responsável.,
11.4.6,Requisito adicional apenas para prestadores de serviços.,,
11.4.7,Requisito adicional apenas para prestadores de serviços multilocatários. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não,,
11.5,Intrusões de rede e mudanças inesperadas de arquivos são detectadas e respondidas.,,
11.5.1,"Técnicas de detecção de intrusão e/ou prevenção de intrusão são usadas para detectar e/ou prevenir intrusões na rede da seguinte forma: • Todo o tráfego é monitorado no perímetro do CDE • Todo o tráfego é monitorado em pontos críticos do CDE. • O pessoal é alertado sobre suspeitas de comprometimento. • Todos os mecanismos de detecção e prevenção de intrusão, linhas de base e assinaturas são sistema e os diagramas de rede.",Examine as configurações do sistema e os diagramas de rede. ; Examine as configurações do sistema. ; Entreviste o pessoal responsável. ; Examine a documentação do fornecedor.,
11.5.1.1,Requisito adicional apenas para prestadores de serviços,,
11.5.2,"Um mecanismo de detecção de mudança (por exemplo, ferramentas de monitoramento de integridade de arquivo) é implantado da seguinte forma: • Para alertar o pessoal sobre modificações não autorizadas (incluindo mudanças, adições e exclusões) de arquivos críticos. • Para realizar comparações críticas de arquivos detecção de mudanças.","Examine as configurações do sistema para o mecanismo de detecção de mudanças. ; Examine os arquivos monitorados. ; Examine os resultados das atividades de monitoramento. Observações de Aplicabilidade Para fins de detecção de mudanças, os arquivos críticos geralmente são aqueles que não mudam regularmente, mas a modificação dos quais pode indicar comprometimento do sistema ou risco de comprometimento. Mecanismos de detecção de mudanças, como produtos de monitoramento de integridade de arquivos, geralmente vêm pré-configurados com arquivos críticos para o sistema operacional relacionado. Outros arquivos críticos, como aqueles para aplicativos personalizados, devem ser avaliados e definidos pela entidade (ou seja, o comerciante ou prestador de serviços). Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
11.6,Mudanças não autorizadas nas páginas de pagamento são detectadas e respondidas.,,
11.6.1,"Um mecanismo de detecção de mudanças e adulterações é implantado da seguinte forma: • Para alertar o pessoal sobre modificações não autorizadas (incluindo indicadores de comprometimento, alterações, adições e exclusões) nos cabeçalhos que impactam a segurança do HTTP e no conteúdo de scripts das páginas de pagamento recebidas pelo navegador mecanismo. – Periodicamente (na frequência definida na análise de risco alvo da entidade, que é realizada de acordo com todos os elementos especificados no Requisito 12.3.1). (continuação) Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não Observações de Aplicabilidade Este requisito também se aplica a entidades com páginas da Web que incluam uma página/formulário de pagamento incorporado de um TPSP/processador de pagamento (por exemplo, um ou mais frames ou iframes inline). Este requisito não se aplica a uma entidade para scripts em uma página/formulário de pagamento incorporado de um TPSP/processador de pagamento (por exemplo, um ou mais iframes), onde a entidade inclui uma página/formulário de pagamento de um TPSP/processad or de pagamento em sua página da web. Os scripts na página/formulário de pagamento incorporado do TPSP/processador de pagamento são de responsabilidade do TPSP/processador de pagamento para serem gerenciados de acordo com este requisito. A intenção deste requisito não é que uma entidade instale software nos sistemas ou navegadores de seus consumidores, mas sim que a entidade use técnicas como as descritas em Exemplos na coluna Diretrizes do PCI DSS para prevenir e detectar atividades de sc ript inesperadas. Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Manter uma Política de Segurança da Informação Requisito 12: Apoiar a Segurança da Informação com Políticas e Programas Organizacionais","Examine as configurações do sistema e as configurações do mecanismo. ; Examine as páginas de pagamento monitoradas. ; Examine os resultados das atividades de monitoramento. ; Examine as definições de configuração do mecanismo. ; Examine as definições de configuração. ; Entreviste o pessoal responsável. • Se aplicável, examine a análise de risco direcionada. • O mecanismo é configurado para avaliar o s cabeçalho s HTTP recebidos e as páginas de pagamento. • As funções do mecanismo são realizadas da seguinte forma: – Pelo menos uma vez por semana",
12.1,Uma política abrangente de segurança da informação que governa e fornece orientação para a proteção dos ativos de informação da entidade é conhecida e atual.,,
12.1.1,"Uma política geral de segurança da informação é: • Estabelecida. • Publicada. • Mantidos • Divulgada para todo o pessoal relevante, bem como para fornecedores e parceiros de negócios da informação.",Examine a política de segurança da informação. ; Entreviste o pessoal.,
12.1.2,A política de segurança da informação está: • Revisada pelo menos uma vez a cada 12 meses. • Atualizada conforme necessário para refletir mudanças nos objetivos de negócios ou riscos ao meio ambiente.,Examine a política de segurança da informação. ; Entreviste o pessoal responsável.,
12.1.3,"A política de segurança define claramente as funções e responsabilidades de segurança da informação para todo o pessoal, e todo o pessoal está ciente e reconhece suas responsabilidades pela segurança da informação.",Examine a política de segurança da informação. ; Entreviste o pessoal responsável. ; Examine as evidências documentadas.,
12.1.4,A responsabilidade pela segurança da informação é formalmente atribuída a um diretor de segurança da informação ou outro membro da gerência executiva com conhecimento em segurança da informação. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não,Examine a política de segurança da informação.,
12.2,Políticas de uso aceitável para tecnologias de usuário final são definidas e implementadas.,,
12.2.1,"Políticas de uso aceitável para tecnologias de usuário final são documentadas e implementadas, incluindo: • Aprovação explícita por partes autorizadas. • Usos aceitáveis da tecnologia. • Lista de produtos aprovados pela empresa para uso dos funcionários, incluindo hardware e aceitável.","Examine as políticas de uso aceitável. ; Entreviste o pessoal responsável. Observações de Aplicabilidade Exemplos de tecnologias de usuário final para as quais políticas de uso aceitáveis são esperadas incluem, mas não estão limitadas a, acesso remoto e tecnologias wireless, laptops, tablets, telefones celulares e mídia eletrônica removível, uso de e- mail e uso da Internet. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
12.3,"Os riscos para o ambiente de dados do titular do cartão são formalmente identificados, avaliados e gerenciados.",,
12.3.1,,"Examine os resultados documentados das revisões periódicas dos registros. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. ; Examine a análise de risco direcionada.",
12.3.2,Este requisito é específico da abordagem personalizada e não se aplica a entidades que preencham um questionário de autoavaliação. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não,,
