req_num,text,tests,guidance
8.3.2,"Starke Kryptografie wird verwendet, um alle Authentifizierungsfaktoren während der Übertragung und Speicherung auf allen Systemkomponenten unlesbar zu machen. • Anbieterdokumentation untersuchen • Systemkonfigurationseinstellun gen untersuchen. • Repositorien von • Datenübertragungen © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
8.3.3,"Die Benutzeridentität wird verifiziert, bevor ein Authentifizierungsfaktor geändert wird. • Prozeduren zum Modifizieren von Authentifizierungsfaktoren untersuchen. • Sicherheitspersonal beachten.",,
8.3.4,Ungültige Authentifizierungsversuche werden eingeschränkt durch: • Sperren der Benutzer -ID nach nicht mehr als 10 Versuchen. • Einstellen der Sperrdauer auf mindestens 30 Minuten oder bis die Identität des Benutzers bestätigt ist. • Systemkonfigurationseinstellun gen untersuchen.,,"Diese Anforderung soll nicht für Benutzerkonten im Rahmen von Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen."
8.3.5,"Wenn Passwörter/Passphrasen als Authentifizierungsfaktoren verwendet werden, um Anforderung 8.3.1 zu erfüllen, dann werden sie für jeden Benutzer wie folgt eingestellt und neu eingestellt: • Einstellung auf einen eindeutigen Wert für die erstmalige Verwendung und bei Neueinstellung. • Muss sofort nach der ersten Verwendung geändert werden. • Prozeduren zum Einstellen und Neu Einstellen von Passwörtern/Passphrasen untersuchen. • Sicherheitspersonal beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
8.3.6,"Wenn Passwörter/Passphrasen als Authentifizierungsfaktoren verwendet werden, um Anforderung 8.3.1 zu erfüllen, erfüllen sie die folgende Mindestkomplexitätsebene: • Eine Mindestlänge von 12 Zeichen (oder wenn das System 12 Zeichen nicht unterstützt, eine Mindestlänge von acht Zeichen). • Enthält sowohl numerische als auch alphabetische Zeichen. • Systemkonfigurationseinstellungen untersuchen.",,"Diese Anforderung gilt nicht für: • Benutzerkonten an Kassenterminals, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen. • Anwendungs - oder Systemkonten, die den Anforderungen in Abschnitt 8.6 unterliegen. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden. Bis zum 31. März 2025 müssen Passwörter gemäß PCI DSS v3.2.1 Anforderung 8.2.3 eine Mindestlänge von sieben Zeichen aufweisen."
8.3.7,"Personen ist es nicht gestattet, ein neues Passwort/eine neue Passphrase vorzulegen, das/die mit den letzten vier verwendeten Passwörtern/Passwörtern identisch ist. • Systemkonfigurationseinstellun gen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung soll nicht für Benutzerkonten im Rahmen von Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen."
8.3.8,"Authentifizierungsrichtlinien und -prozeduren werden dokumentiert und allen Benutzern mitgeteilt, einschließlich: • Anleitungen zur Auswahl von starken Authentifizierungsfaktoren. • Anleitungen, wie Benutzer ihre Authentifizierungsfaktoren schützen sollten. • Anweisungen, zuvor verwendete Passwörter/Passphrasen nicht wiederzuverwenden. • Anweisungen zum Ändern von Passwörtern/Passphrasen bei Verdacht oder Wissen, dass das Passwort/die Passphrasen kompromittiert wurden und wie der Vorfall zu melden ist. • Prozeduren untersuchen.","Personal befragen. • Authentifizierungsrichtlinien und -verfahren, die an die Benutzer verteilt werden, überprüfen. ; Benutzer befragen.",
8.3.9,"Wenn Passwörter/Passphrasen als einziger Authentifizierungsfaktor für den Benutzerzugriff verwendet werden (d. h. in einer Implementierung der Single-Faktor - Authentifizierung), dann entweder: • Passwörter/Passphrasen werden mindestens alle 90 Tage geändert, ODER • Die Sicherheitshaltung von Konten wird dynamisch analysiert und der Echtzeitzugriff auf Ressourcen wird entsprechend automatisch bestimmt. (fortgesetzt) • Systemkonfigurationseinstellun gen inspizieren. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung gilt nicht für im Geltungsbereich enthaltene Systemkomponenten, wo MFA verwendet wird. Diese Anforderung soll nicht für Benutzerkonten an Kassenterminals gelten, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen . Diese Anforderung gilt nicht für Kundenkonten von Dienstleistungsanbietern, jedoch für Konten für Personal von Dienstleistungsanbietern."
8.3.10,Zusätzliche Anforderungen nur für Dienstleistungsanbieter,,
8.3.10.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter,,
8.3.11,"Wenn Authentifizierungsfaktoren wie physische oder logische Sicherheitstoken, Smartcards oder Zertifikate verwendet werden, dann: • werden Faktoren einem einzelnen Benutzer zugewiesen und nicht von mehreren Benutzern geteilt. • stellen physische und/oder logische Kontrollen sicher, dass nur der beabsichtigte Benutzer diesen Faktor verwenden kann, um Zugriff zu erhalten. • Authentifizierungsrichtlinien und -prozeduren untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Sicherheitspersonal befragen. • Systemkonfigurationseinstellun gen untersuchen und/oder gegebenenfalls physische Kontrollen beachten.,
8.4,"Multi -Faktor -Authentifizierung (MFA) wird implementiert, um den Zugriff auf die CDE zu sichern.",,
8.4.1,"MFA wird für alle Nicht -Konsolen-Zugriffe auf die CDE für Personal mit administrativem Zugriff implementiert. • Netzwerk - und/oder Systemkonfigurationen untersuchen. • Das Administratorpersonal, das sich bei der CDE anmeldet, beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Die Anforderung für MFA für den Nicht -Konsolen -Administratorzugriff gilt für jedes Personal mit erhöhten oder gesteigerten Rechten, die über eine Nicht -Konsolen - Verbindung auf die CDE zugreifen, d. h. über einen logischen Zugriff, der über eine Netzwerksch nittstelle statt über eine direkte, physische Verbindung erfolgt."
8.4.2,"MFA ist für alle Nicht -Konsolen -Zugriffe auf die CDE implementiert. • Netzwerk - und/oder Systemkonfigurationen untersuchen. • Das Personal beachten, das sich bei der CDE anmeldet. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Nachweis untersuchen.,"Diese Anforderung gilt nicht für: • Anwendungs - oder System konten , die automatisierte Funktionen durchführen. • Benutzerkonten an Kassenterminals, die gleichzeitig nur auf eine Kartennummer Zugriff haben, um eine einzelne Transaktion zu ermöglichen. • Benutzerkonten, die nur mit Phishing-resistenten Authentifizierungsfaktoren authentifiziert sind. MFA ist für beide Zugriffsarten erforderlich, die in den Anforderungen 8.4.2 und 8.4.3 angegeben sind. Daher ersetzt die Anwendung von MFA auf einen Zugriffstyp nicht die Notwendigkeit, eine andere Instanz von MFA auf den anderen Zugriffstyp anzuwenden. Wenn sich eine Person zuerst per Fernzugriff mit dem Netzwerk der Entität verbindet und später eine Verbindung zur CDE aus dem Netzwerk heraus initiiert, würde sich die Person gemäß dieser Anforderung zweimal unter Verwendung von MFA authentifizieren, einm al bei der Verbindung über Fernzugriff auf das Netzwerk der Entität und einmal bei der Verbindung aus dem Netzwerk der Entität in die CDE. Die MFA -Anforderungen gelten für alle Arten von Systemkomponenten, einschließlich Cloud, gehostete Systeme und lokale Anwendungen, Netzwerksicherheitsgeräte, Arbeitsstationen, Server und Endpunkte und umfassen den direkten Zugriff auf die Netzwerke oder Systeme einer Entität sowie webbasierten Zugriff auf eine Anwendung oder Funktion. MFA für den Z ugriff auf die CDE kann auf Netzwerk - oder System -/Anwendungsebene implementiert werden; sie muss nicht auf beiden Ebenen angewendet werden. Wenn zum Beispiel MFA verwendet wird, wenn sich ein Benutzer mit dem CDE -Netzwerk verbindet, muss es nicht verwendet werden, wenn sich der Benutzer bei jedem System oder jeder Anwendung innerhalb der CDE anmeldet. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
8.4.3,"MFA wird für alle Fern -Zugriffe von außerhalb des Netzwerks der Entität, die auf die CDE zugreifen oder diese beeinflussen könnten, implementiert. • Netzwerk - und/oder Systemkonfigurationen für Server und Systeme mit Fernzugriff untersuchen. • Das Personal (zum Beispiel Benutzer und Administratoren), das sich per Fernzugriff mit dem Netzwerk verbindet, beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Die Anforderung an MFA für Fernzugriff von außerhalb des Netzwerks der Entität gilt für alle Benutzer konten, die aus der Ferne auf das Netzwerk zugreifen können, wobei dieser Fernzugriff zu einem Zugriff auf die CDE führt oder führen könnte. Dazu gehören alle Fernzugriffe von Personal (Benutzern und Administratoren) und Dritten (einschließlich, aber nicht beschränkt auf Verkäufer, Lieferanten, Dienstleister und Kunden). Wenn der Fernzugriff auf einen Teil des Netzwerks der Entität erfolgt, das ordnungsgemäß von der CDE segmentiert ist, sodass Fernbenutzer nicht auf die CDE zugreifen oder diese beeinflussen können, ist MFA für den Fernzugriff auf diesen Teil des Netzwerks nicht erforderlich. MFA ist jedoch für jeden Fernzugriff auf Netzwerke mit Zugriff auf die CDE erforderlich und wird für alle Fernzugriffe auf die Netzwerke der Entität empfohlen. Die MFA -Anforderungen gelten für alle Arten von Systemkomponenten, einschließlich Cloud, gehostete Systeme und lokale Anwendungen, Netzwerksicherheitsgeräte, Arbeitsstationen, Server und Endpunkte und umfassen den direkten Zugriff auf die Netzwerke oder Systeme einer Entität sowie webbasierten Zugriff auf eine Anwendung oder Funktion."
8.5,"Multi -Faktor -Authentifizierungssysteme (MFA) sind so konfiguriert, dass sie Missbrauch verhindern.",,
8.5.1,"MFA -Systeme werden wie folgt implementiert: • Das MFA -System ist nicht für Wiederholungsangriffe anfällig. • MFA -Systeme können von Benutzern, einschließlich Administratoren, nicht umgangen werden, es sei denn, dies ist ausdrücklich dokumentiert und ausnahmsweise für einen begrenzten Zeitraum von der Verwaltung autorisiert. • Es werden mindestens zwei verschiedene Arten von Authentifizierungsfaktoren verwendet. • Der Erfolg aller Authentifizierungsfaktoren ist erforderlich, bevor der Zugriff gewährt wird. • Anbietersystemdokumentation untersuchen. • Systemkonfigurationen für die MFA -Implementierung • Verantwortliches Personal befragen und Prozesse beachten. • Personal beachten, das sich in Systemkomponenten in der CDE anmeldet. aus der Ferne von außerhalb des Netzwerks der Entität verbindet. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
8.6,Die Verwendung von Anwendungs - und Systemkonten und zugeordneten Authentifizierungsfaktoren wird streng verwaltet.,,
8.6.1,"Wenn Konten, die von Systemen oder Anwendungen verwendet werden, für die interaktive Anmeldung verwendet werden können, werden diese wie folgt verwaltet: • Interaktive Verwendung wird verhindert, es sei denn, es liegt ein außergewöhnlicher Umstand vor. • Interaktive Verwendung ist auf die für den außergewöhnlichen Umstand erforderliche Zeit beschränkt. • Die geschäftliche Rechtfertigung zur interaktiven Verwendung wird dokumentiert. • Interaktive Verwendung wird ausdrücklich von der Geschäftsleitung genehmigt. • Die individuelle Benutzeridentität wird bestätigt, bevor der Zugriff auf das Konto gewährt wird. • Jede durchgeführte Aktion ist einem einzelnen Benutzer zuzuordnen. • Anwendungs - und Systemkonten untersuchen, die für eine interaktive Anmeldung verwendet werden können. • Administratives Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
8.6.2,"Passwörter/Passphrasen für alle Anwendungs - und Systemkonten, die für die interaktive Anmeldung verwendet werden können, sind nicht in Skripten, Konfigurations -/Eigenschaftsdateien oder maßgeschneidertem und benutzerdefiniertem Quellcode fest codiert. • Personal befragen.","Systementwicklungsprozeduren untersuchen. • Skripte, Konfigurations - /Eigenschaftsdateien und maßgeschneiderten und benutzerdefinierten Quellcode für Anwendungs - und Systemkonten, die für die interaktive Anmeldung verwendet werden können, untersuchen.","Gespeicherte Passwörter/Passphrasen müssen gemäß PCI DSS -Anforderung 8.3.2 verschlüsselt werden. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
8.6.3,"Passwörter/Passphrasen für beliebige Anwendungs - und Systemkonten werden wie folgt gegen Missbrauch geschützt: • Passwörter/Passphrasen werden regelmäßig geändert (in der Häufigkeit, die in der gezielten Risikoanalyse der Entität festgelegt ist, die gemäß allen in Anforderung 12.3.1 angegebenen Elementen durchgeführt wird) und bei Verdacht oder Bestätigung einer Kompromittierung. • Passwörter/Passphrasen sind mit ausreichender Komplexität aufgebaut, entsprechend wie häufig die Entität die Passwörter/Passphrasen ändert. • Richtlinien und Prozeduren untersuchen. © 2006 -2024 Anforderung 9: Beschränkung des physischen Zugriffs auf Karteninhaberdaten PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Die gezielte Risikoanalyse untersuchen. ; Verantwortliches Personal befragen. ; Systemkonfigurationseinstellungen untersuchen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
9.1,Prozesse und Mechanismen zur Einschränkung des physischen Zugriffs auf Karteninhaberdaten werden definiert und verstanden.,,
9.1.1,"Alle Sicherheitsrichtlinien und Betriebsprozeduren, die in Anforderung 9 identifiziert werden, sind: • Dokumentiert. • Auf dem neuesten Stand gehalten. • In Verwendung.",Allen betroffenen Parteien bekannt. • Dokumentation untersuchen. ; Personal befragen.,
9.1.2,"Die Rollen und Zuständigkeiten für die Durchführung der Aktivitäten gemäß Anforderung 9 sind dokumentiert, zugewiesen und verstanden. • Dokumentation untersuchen. • Verantwortliches Personal befragen.",,
9.2,"Physische Zugriffskontrollen verwalten den Zutritt zu Einrichtungen und Systemen, die Karteninhaberdaten enthalten.",,
9.2.1,"Geeignete Zugangskontrollen für Einrichtungen sind vorhanden, um den physischen Zugriff auf Systeme in der CDE einzuschränken. • Physische Eintrittskontrollen beachten. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung gilt nicht für Standorte, die von Verbrauchern (Karteninhabern) öffentlich zugänglich sind."
9.2.1.1,"Der individuelle physische Zugriff zu sensiblen Bereichen innerhalb der CDE wird entweder mit Videokameras oder physischen Zugriffskontrollmechanismen (oder beidem) wie folgt überwacht: • Ein- und Austrittspunkte zu/aus sensiblen Bereichen innerhalb der CDE werden überwacht. • Überwachungsgeräte oder - mechanismen sind vor Manipulation oder Deaktivierung geschützt. • Gesammelte Daten werden überprüft und mit anderen Einträgen korreliert. • Gesammelte Daten werden für mindestens drei Monate gespeichert, sofern nicht anders gesetzlich eingeschränkt. • Standorte beachten, an denen individueller physischer Zugriff auf sensiblen Bereichen innerhalb der CDE erfolgt. • Die physischen beachten und/oder Videokameras untersuchen. • Verantwortliches Personal befragen.",,
9.2.2,"Physische und/oder logische Kontrollen werden implementiert, um die Verwendung von öffentlich zugänglichen Netzwerkbuchsen innerhalb der Einrichtung einzuschränken. • Verantwortliches Personal befragen. • Standorte von öffentlich Netzwerkbuchsen beachten.",,
9.2.3,"Der physische Zugriff auf drahtlose Zugriffspunkten, Gateways, Netzwerk - /Kommunikationshardware und Telekommunikationsleitungen innerhalb der Einrichtung ist eingeschränkt. • Verantwortliches Personal befragen. • Standorte von Hardware und Leitungen beachten.",,
9.2.4,"Der Zugriff auf Konsolen in sensiblen Bereichen ist bei Nichtverwendung durch eine Sperre eingeschränkt. • Den Versuch eines Systemadministrators beachten, sich bei Konsolen in anzumelden. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
9.3,Der physische Zugriff für Personal und Besucher wird autorisiert und verwaltet.,,
9.3.1,"Es werden Prozeduren zur Autorisierung und Verwaltung des physischen Zugriffs von Personal auf die CDE implementiert, einschließlich: • Identifizierung von Personal. • Verwaltung von Änderungen der physischen Zugriffsanforderungen einer Person. • Widerruf oder Beendigung der Personalidentifizierung. • Beschränkung des Zugriffs auf den Identifizierungsprozess oder - system auf autorisiertes Personal. • Dokumentierte Prozeduren untersuchen. • Identifizierungsmethoden, wie ID-Abzeichen beachten. • Prozesse beachten.",,
9.3.1.1,"Der physische Zugriff auf sensible Bereiche innerhalb der CDE für das Personal wird wie folgt kontrolliert: • Der Zugriff ist autorisiert und basiert auf der individuellen Jobfunktion. • Der Zugriff wird nach Beendigung sofort entzogen. • Alle physischen Zugriffsmechanismen wie Schlüssel, Zugriffskarten usw. werden bei Beendigung zurückgegeben oder deaktiviert. • Personal in sensiblen Bereichen innerhalb der CDE beachten.",Verantwortliches Personal befragen. ; Physische Zugriffskontrolllisten untersuchen. • Prozesse beachten.,
9.3.2,"Es werden Prozeduren zur Autorisierung und Verwaltung von Besucherzugriffs auf die CDE implementiert, einschließlich: • Besucher werden vor dem Betreten autorisiert. • Besucher werden jederzeit begleitet. • Besucher werden eindeutig identifiziert und erhalten ein Abzeichen oder eine andere Identifizierung, die abläuft. • Besucherabzeichen oder andere Identifizierungsmerkmale unterscheiden Besucher sichtbar vom Personal. • Dokumentierte Prozeduren untersuchen. • Prozesse beachten, wenn Besucher in der CDE anwesend sind. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. • die Verwendung von Besucherabzeichen oder anderen Identifizierungen beachten.,
9.3.3,"Besucherabzeichen oder -identifizierungen werden vor Verlassen der Anlage oder zum Ablaufdatum abgegeben bzw. deaktiviert. • Besucher beachten, die die Einrichtung verlassen.",Personal befragen.,
9.3.4,"Besucherprotokoll werden verwendet, um eine physische Aufzeichnung der Besucheraktivitäten innerhalb der Einrichtung und in sensiblen Bereichen zu führen, einschließlich: • Den Namen des Besuchers und die vertretene Organisation. • Datum und Uhrzeit des Besuchs. • Der Name des Personals, das den physischen Zugang autorisiert. • Aufbewahrung des Protokolls für mindestens drei Monate, sofern nicht anders gesetzlich eingeschränkt. • Die Besucherprotokoll e untersuchen. • Verantwortliches Personal befragen. • Speicherstandorte für Besucherprotokolle.",,
9.4,"Medien mit Karteninhaberdaten werden sicher gespeichert, darauf zugegriffen, verteilt und vernichtet.",,
9.4.1,Alle Medien mit Karteninhaberdaten werden physisch gesichert. • Dokumentation untersuchen.,,
9.4.1.1,Offline -Medien-Backups mit Karteninhaberdaten werden an einem sicheren Ort gespeichert. • Dokumentierte Prozeduren untersuchen. • Protokolle oder andere Dokumentation untersuchen. • Verantwortliches Personal an dem/den Speicherort(en) befragen.,,
9.4.1.2,"Die Sicherheit des/der Offline- Medien-Backup - Standorte(s) mit Karteninhaberdaten wird mindestens alle 12 Monate überprüft. • Dokumentierte Prozeduren, Protokolle oder andere Dokumentation untersuchen. • Verantwortliches Personal an dem/den Speicherstandort(en) befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
9.4.2,Alle Medien mit Karteninhaberdaten werden gemäß der Sensibilität der Daten klassifiziert. • Dokumentierte Prozeduren untersuchen.,Medienprotokolle oder andere Dokumentation untersuchen.,
9.4.3,"Außerhalb der Einrichtung versendete Medien mit Karteninhaberdaten werden wie folgt gesichert: • Außerhalb der Einrichtung gesendete Medien werden protokolliert. • Die Medien werden per gesichertem Kurier oder einer anderen Zustellmethode versandt, die genau nachverfolgt werden kann. • Offsite -Verfolgungs -Protokolle enthalten Details zum Medienstandort. • Dokumentierte Prozeduren untersuchen.",Personal befragen. ; Aufzeichnungen untersuchen. • Offsite -Verfolgungsprotokolle für alle Medien untersuchen.,
9.4.4,"Das Management genehmigt alle Medien mit Karteninhaberdaten, die außerhalb der Einrichtung bewegt werden (einschließlich der Verteilung von Medien an Personen). • Dokumentierte Prozeduren untersuchen. • Offsite -Medien- Verfolgungsprotokolle",Verantwortliches Personal befragen.,"Personen, die Medienbewegungen genehmigen, sollten über die entsprechende Verwaltungsautorität verfügen, um diese Genehmigung zu gewähren. Es ist jedoch nicht ausdrücklich erforderlich, dass diese Personen „Verwalter“ als Teil ihres Titels haben."
9.4.5,Inventarprotokolle aller elektronischen Medien mit Karteninhaberdaten werden geführt. • Dokumentierte Prozeduren untersuchen. • Inventarprotokolle für elektronische Medien • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
9.4.5.1,Inventare elektronischer Medien mit Karteninhaberdaten werden mindestens alle 12 Monate durchgeführt. • Dokumentierte Prozeduren untersuchen. • Inventarprotokolle für elektronische Medien,Verantwortliches Personal befragen.,
9.4.6,"Gedruckte Materialien mit Karteninhaberdaten werden, wenn sie aus geschäftlichen oder rechtlichen Gründen nicht mehr benötigt werden, wie folgt vernichtet: • Die Materialien werden quergeschnitten, zerkleinert, verbrannt oder eingestampft, sodass Karteninhaberdaten nicht rekonstruiert werden können. • Materialien werden vor der Vernichtung in sicheren Speichercontainern gespeichert. • Die Richtlinie zur Medienvernichtung untersuchen. • Prozesse beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. • Speichercontainer beachten.,"Diese Anforderungen an die Vernichtung von Medien, wenn diese Medien aus geschäftlichen oder rechtlichen Gründen nicht mehr benötigt werden, sind getrennt und unterscheiden sich von PCI DSS -Anforderung 3.2.1, die das sichere Löschen von Karteninhaberdaten betrifft, wenn sie gemäß den Karteninhaberdaten- Aufbewahrungsrichtlinien der Entität nicht mehr benötigt werden."
9.4.7,"Elektronische Medien mit Karteninhaberdaten werden, wenn sie aus geschäftlichen oder rechtlichen Gründen nicht mehr benötigt werden, auf eine der folgenden Weisen vernichtet: • Die elektronischen Medien werden vernichtet. • Die Karteninhaberdaten werden unwiederbringlich gemacht, sodass sie nicht rekonstruiert werden können. • Die Richtlinie zur Medienvernichtung untersuchen. • Der Prozess der Medienvernichtung beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Verantwortliches Personal befragen.,"Diese Anforderungen an die Vernichtung von Medien, wenn diese Medien aus geschäftlichen oder rechtlichen Gründen nicht mehr benötigt werden, sind getrennt und unterscheiden sich von PCI DSS -Anforderung 3.2.1, die das sichere Löschen von Karteninhaberdaten betrifft, wenn sie gemäß den Karteninhaberdaten- Aufbewahrungsrichtlinien der Entität nicht mehr benötigt werden."
9.5,Interaktionspunkt - (POI) -Geräte sind vor Manipulation und nicht autorisiertem Austausch geschützt.,,
9.5.1,"POI-Geräte, die Zahlungskartendaten durch direkte physische Interaktion mit dem Zahlungskartenformfaktor erfassen, sind vor Manipulation und nicht autorisiertem Austausch geschützt, einschließlich der folgenden: • Führen einer Liste von POI -Geräten.","Regelmäßiges Inspizieren von POI -Geräten auf Manipulation oder nicht autorisierten Austausch. • Schulung des Personals, um verdächtiges Verhalten zu erkennen und Manipulationen oder nicht autorisierten Austausch von Geräten zu melden. • Dokumentierte Richtlinien und Prozeduren untersuchen.","Diese Anforderungen gelten für eingesetzte POI -Geräte, die bei Transaktionen mit vorhandener Karte verwendet werden (d. h. einen Zahlungskartenformfaktor wie eine Karte, die durchgezogen, angetippt oder eingetaucht wird). Diese Anforderungen gelten nicht für: • Komponenten, die nur für manuelle PAN -Schlüsseleingabe verwendet werden. • Kommerzielle Standardgeräte (COTS) (zum Beispiel Smartphones oder Tablets), die mobile Geräte im Besitz von Händlern sind, die für den Massenmarkt bestimmt sind."
9.5.1.1,"Es wird eine aktuelle Liste von POI -Geräten geführt, einschließlich: • Marke und Modell des Geräts. • Standort des Geräts. • Seriennummer des Geräts oder andere Methoden zur eindeutigen Identifizierung. • Die Liste von POI -Geräten untersuchen. • POI-Geräte und Gerätestandorte beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen.,
9.5.1.2,"Die Oberflächen von POI-Geräten werden regelmäßig inspiziert, um Manipulationen und nicht autorisierten Austausch zu erkennen. • Dokumentierte Prozeduren untersuchen. • Verantwortliches Personal befragen. • Inspizierungsprozesse beachten.",,
9.5.1.2.1,"Die Häufigkeit der regelmäßigen Inspektionen von POI -Geräten und die Art der durchgeführten Inspektionen wird in der gezielten Risikoanalyse der Entität definiert, die gemäß allen in Anforderung 12.3.1 angegebenen Elementen durchgeführt wird. • Die gezielte Risikoanalyse untersuchen. • Dokumentierte Ergebnisse von Geräteinspektionen",Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
